SMILES,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA4,EState_VSA7,EState_VSA8,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,LabuteASA,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAromaticCarbocycles,NumAromaticRings,NumHDonors,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA13,PEOE_VSA6,PEOE_VSA7,RingCount,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA2,SlogP_VSA5,SlogP_VSA6,TPSA,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_COO,fr_COO2,fr_NH1,fr_Nhpyrrole,fr_benzene,fr_bicyclic,fr_para_hydroxylation
COCCN(Cc1ccc(C)c(Br)c1)S(=O)(=O)c1ccc2[nH]c(=O)ccc2c1,0.21,2.3,3.056,465.361,4,1,7,3.056,84.09,1158.3245847783846,20.311190308942123,15.606542017905152,18.00903513794758,13.306898881569664,8.682821739770622,10.915883338128614,6.486569045225319,9.278840924341502,4.472928190039151,7.1684272148486015,2.857597801931575,4.731774290515061,15.599622499226406,25.122838405075456,20.913922418896558,464.04054025199997,28.0,444.20100000000025,20.727040816326532,8.566329565734682,171.8777449080362,3.436320000000002,112.91950000000004,465.36900000000014,1.0,6.0,2.0,3.0,1.0,7.0,0.0,0.0,148.0,0.0,28.06267803487257,53.76869973985746,3.0,9.289194512243443,18.363977081120975,74.48436312604312,37.96842740827541,11.126902983393991,62.69367672311489,79.47,0.6578211795252744,2.326829099198328,0.0,13.488861761502836,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
CCn1cc(N(CC(C)C)C(=O)c2nncc3ccccc23)cn1,65.83,91.75,2.73,323.392,4,0,5,2.73,63.91,849.9962221723944,17.10408352775558,14.177331983853758,14.177331983853758,11.596555450524587,8.145428022760754,8.145428022760754,6.144259372289621,6.144259372289621,3.821200706898164,3.821200706898164,2.649425405139034,2.649425405139034,23.00459110952573,42.06785198029532,29.14351982428436,323.17461029200007,24.0,302.232,16.110287148100642,6.781076023696677,140.6610954155782,3.149000000000002,93.95350000000005,323.40000000000003,0.0,6.0,1.0,3.0,0.0,5.0,0.0,0.0,124.0,5.907179729351506,38.112942673227685,12.841643245852017,3.0,19.9778483600483,27.315968004984448,48.549926983534135,32.429784495312376,31.259676777992155,42.85599898868567,63.910000000000004,14.120272003863274,1.155817271352986,0.17177332661459666,7.667744156113113,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
O=S(=O)(/C(=C(\F)Oc1ccccc1)c1ccccc1)c1ccccc1,99.99,12.42,4.868,354.395,3,0,5,4.868,51.75,967.2243315170508,17.70045984493289,13.171211672709072,13.987708253636798,12.087353528756823,7.57086295833455,9.054026205928944,5.200458334345216,7.0869847209866625,3.4873951589815135,5.313807873087854,2.3196506149606133,3.770121316148276,0.0,0.0,0.0,354.07259356000003,25.0,339.2820000000001,16.921050319532895,7.31810862042364,145.49035174245373,4.835100000000003,95.16780000000003,354.4020000000001,0.0,3.0,3.0,3.0,0.0,5.0,0.0,0.0,126.0,6.012934221005074,66.73003775307771,29.828919765543436,3.0,0.0,4.895483475517775,102.57189173962625,8.417796984328938,5.563451491696996,101.90392372344704,43.370000000000005,0.0,0.22202239229024978,0.21916000041992167,22.855099980578654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
Cc1ccn(-c2ccc(NS(=O)(=O)c3ccc4c(c3)Cc3ccccc3-4)cc2)n1,34.02,70.6,4.489,401.481,3,1,4,4.49,72.37,1322.5024893160896,20.00986092169139,15.831832343043192,16.648328923970915,13.99313306559672,9.362860704107138,10.846023951701532,7.206938746371966,8.88934098778148,5.181918196315419,6.5608855295345405,3.743803115822942,4.852641612431376,28.929038875852022,49.518783182073356,21.953510809676345,401.1197978480001,29.0,382.33900000000017,17.700482875367985,6.599898753805765,169.24461034593702,4.552720000000003,113.79350000000002,401.49100000000016,1.0,5.0,3.0,4.0,1.0,4.0,0.0,0.0,144.0,10.023291153407584,30.33183534230805,78.0629342686359,5.0,9.780484743446223,18.24004229813441,95.81407937139488,18.19828172777516,16.82083097824245,83.88873186867019,63.99,4.361135225774978,6.876386651213702,0.0,22.61605900659781,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
N#Cc1ccc(C(=O)N2CCC(N(Cc3ccccc3)C(=O)c3ccc(C#N)[nH]3)C2)[nH]1,55.12,66.06,2.91,412.444,4,2,5,2.91,119.78,1180.6200271680298,21.794317972067564,16.70728077957001,16.70728077957001,15.08404999576855,9.91165844835133,9.91165844835133,7.407293276203414,7.407293276203414,5.421693615704731,5.421693615704731,3.822701327961599,3.822701327961599,5.563451491696996,42.4702779678926,9.967957041894417,412.16477388000004,31.0,392.2930000000001,19.99238513076897,8.59946196161883,178.87043115312557,2.6432600000000006,111.63940000000002,412.45300000000015,2.0,8.0,1.0,3.0,2.0,5.0,1.0,1.0,154.0,11.814359458703011,30.33183534230805,36.249741388469445,4.0,19.76777650359537,19.007418857986547,82.93646708724535,50.7134896032715,44.34905946216049,54.59730361615449,119.77999999999997,18.036882994131055,2.3504377010814332,-0.4036640085837411,19.84280896885594,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0
CC1(C)CC(NC(=O)CCCNc2nc(Cl)nc3[nH]cnc23)CC(C)(C)N1,92.21,99.99,1.338,393.914,5,4,6,0.13,107.62,801.143083813876,19.656489770562874,16.318087994284955,17.07401694030341,12.63456025298537,9.327399672724049,9.705364145733277,8.536777155876418,8.874838857767823,4.680015653397044,4.849046504342748,4.11162549097753,4.280656341923236,12.841643245852019,0.0,63.58122869457033,393.20438619600003,27.0,365.6990000000001,19.821202706278473,7.594896740461466,163.83396322646226,2.6238,106.87580000000004,393.9230000000001,4.0,8.0,0.0,2.0,4.0,6.0,1.0,1.0,148.0,0.0,0.0,58.55835355777303,3.0,30.569491291801494,70.4979266243812,11.6109063948088,49.50754155296757,53.378235290466534,6.3273200747645415,107.61999999999999,10.169914244883026,1.2635965667011018,0.6615264380503083,0.19542684237759933,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0
Cc1c(-c2cc(-c3cnn(C)c3C)n(Cc3ccc(Cl)c(Cl)c3)n2)cnn1C,0.41,7.26,4.739,415.319,3,0,4,4.74,53.46,1167.7906239540152,19.999271042140986,16.110418915342507,17.622276807379418,13.346244348298507,8.84573220120533,9.601661147223785,6.855451886102731,7.669852139583943,5.118700285298894,5.857729564036911,3.1969690719601416,3.5176574560047995,39.46606645448483,72.58101551878217,16.263730685063685,414.11265000000003,28.0,395.1680000000001,18.777578003201672,7.110307538328171,172.85562913431804,4.656040000000004,111.66900000000003,415.3280000000001,0.0,6.0,1.0,4.0,0.0,4.0,0.0,0.0,144.0,0.0,29.268246848926644,37.61002709646307,4.0,29.34145423033867,20.392230805293824,63.655729525949155,29.34145423033867,16.95130748139392,36.65915541707259,53.46,14.697961657216709,7.090759161595802,0.0,7.736766852831668,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COc1ccc(Cl)cc1NC(=O)N1Cc2c(sc3c2CCCC3)-n2cccc2C1c1cccc(F)c1,33.88,49.18,7.185,522.033,2,1,3,7.185,74.73,1463.0034139390161,24.810825830012615,19.761487875428585,21.33391340237477,17.529208440902156,12.008908602151346,13.2033696560883,9.15786180745313,10.677919344050771,7.0072904840783705,8.575756165628121,5.37898629431639,6.954908613326571,29.957474840314358,35.732730654932645,9.883888251797686,521.13400394,36.0,496.84500000000037,23.129165481576837,9.299007122179216,217.62362033699455,7.355800000000006,141.09669999999983,522.0450000000003,1.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,184.0,0.0,23.733674027155736,79.27475895432931,6.0,9.467009378641833,38.269883726764576,98.89543100619557,22.607921432257438,46.144913738640724,60.794147187767564,46.5,4.662260946925449,4.6636287740404825,0.18122806584882722,14.83606871758279,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0
OCCCNc1nc(N2CCN(c3ccccc3F)CC2)nc2ccccc12,0.45,52.7,3.777,381.447,3,2,6,3.777,64.52,942.9821894275743,19.346724214874865,15.682582072331861,15.682582072331861,13.758351493073063,9.620015782061202,9.620015782061202,6.81880741061404,6.81880741061404,4.97441392818694,4.97441392818694,3.4819011502829325,3.4819011502829325,29.81030052174124,36.39820241076966,15.116608065707286,381.19648860800004,28.0,357.26300000000015,18.43408939481415,8.39236679664236,163.18752014557325,2.889800000000001,110.55650000000003,381.45500000000015,2.0,6.0,2.0,3.0,2.0,6.0,1.0,1.0,146.0,0.0,24.26546827384644,30.686289896772447,4.0,9.967957041894417,6.4208216229260096,54.34815738873878,54.40514843081091,6.4208216229260096,48.53093654769288,64.52000000000001,13.3212002379368,1.530991576665278,1.2752224297739896,14.80199480693171,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0
CCOCCCN1C(=O)CN(S(C)(=O)=O)CC1(C)C(=O)NCc1ccc(C)cc1,45.92,89.65,0.311,425.542,5,1,9,0.311,104.4,825.0233538341029,21.65648977056287,17.603065478847434,18.41956205977516,13.574552621105102,9.748338811441775,11.596650430706276,7.569037135445433,9.551475113764454,5.099011893141334,6.295245583738598,3.344201584144606,4.175042833387424,21.687888158201627,38.112942673227685,5.316788604006331,425.198442092,29.0,394.3030000000002,23.310317365485147,9.687078818997223,172.80165641354452,0.900320000000002,110.67050000000005,425.5510000000002,1.0,8.0,1.0,1.0,1.0,9.0,1.0,1.0,162.0,0.0,29.828919765543436,32.75548471369488,2.0,14.521914326153041,39.275714880293805,35.392371257240434,74.08000974783697,31.395199005701247,24.26546827384644,96.02000000000001,2.867196869488536,0.7515973156977298,-0.7617182720578275,7.760708535348341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CC(C)(C)C(=O)N1CC(C(=O)NC2CCCC2)C2(CCOCC2)C1,54.736,75.848,1.707,336.469,3,1,3,1.707,58.64,485.3305934250599,17.372032720186702,15.397726817136279,15.397726817136279,11.317115679262407,9.493091336392991,9.493091336392991,8.95297473901502,8.95297473901502,6.08334932625952,6.08334932625952,4.615377773856719,4.615377773856719,25.683286491704038,25.67112132992235,5.316788604006331,336.24129288399996,24.0,304.22,17.714341704166063,6.659755223090899,145.03700090978666,2.3465,92.40970000000007,336.47600000000017,1.0,5.0,0.0,0.0,1.0,2.0,2.0,3.0,136.0,0.0,33.61285484492389,25.683286491704038,3.0,10.216698334856808,65.33798216577591,0.0,49.05938675955243,59.29614133662794,0.0,58.64,3.2728833616780046,-0.49501684933232504,0.22763185521122065,0.33496130165028937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CCOC(=O)c1c(N)sc2c1CCC(CC)C2,63.15,81.05,3.165,253.36,2,1,4,3.165,80.56,425.2991073432544,12.41384908344359,10.414979315703581,11.231475896631308,8.168233757796584,6.239912065068585,7.056408645996311,4.4805857230629105,5.617335553749034,3.4514836529504898,4.534986947489556,2.451010277415732,3.671423780628082,30.743822406636415,6.923737199690624,6.923737199690624,253.113649848,17.0,234.21499999999995,12.427530343158178,5.084854665536762,105.96537229251206,3.0219000000000014,70.49390000000002,253.36699999999993,2.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,94.0,0.0,13.344558822616634,37.667559606327046,2.0,0.0,39.53076089108529,16.00405017709529,12.576187252464766,47.487705006400375,0.0,52.32,0.6298176492819352,7.74582105064248,0.49355927710590386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCCc1ccc(-c2ccc(/C=C/C(=O)O)cc2)nc1,18.129,11.344,4.122,267.322,3,1,5,2.745,50.19,597.8920600485662,14.372032720186704,11.41304146654351,11.41304146654351,9.685871848001627,6.651606346945523,6.651606346945523,4.5952670605073465,4.5952670605073465,2.9882214299856473,2.9882214299856473,1.9643165614396396,1.9643165614396396,35.738494330928354,36.52867891392113,17.97408278909944,267.125928784,20.0,250.19199999999995,13.998983570884816,6.66124911863489,118.16395081294269,3.7989000000000015,80.33780000000003,267.328,1.0,3.0,1.0,2.0,1.0,5.0,0.0,0.0,102.0,0.0,43.67639416492468,29.69011178161549,2.0,4.9839785209472085,19.765380445542643,59.79796907261061,16.059811203739763,24.471461806010623,48.67106608921662,50.19,8.580266279522926,4.064958813900012,-0.9423554334802804,11.788374201889713,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
CC(c1cncs1)N(C)C(=O)c1cnn(C(C)C)c1,40.763,91.036,1.221,278.373,3,0,4,1.223,79.25,546.7540169664294,13.991199352633217,11.569452578065315,12.385949158993041,9.002907755397974,6.200715628540413,7.080368439795309,4.798601221673562,5.716526513538004,3.142014356427669,4.087826033705968,1.7332037503451376,2.453406830456641,4.877147193701299,20.771211599071872,10.082660329248245,278.120132196,19.0,260.23699999999997,13.734988538612718,5.522842347931519,116.43169260490323,2.753700000000001,75.23450000000003,278.38100000000003,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,102.0,5.907179729351506,0.0,20.771211599071872,2.0,19.66437299524391,32.85489325736779,34.5416686738549,32.6192247072726,48.090029126837905,24.101069988456608,51.02,4.200670745149912,2.3968285462333085,-0.020555555555554994,0.2714588582346511,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(=O)[nH]cc1C(=O)N[C@@H]1CCO[C@H]1c1ccc(Cl)cc1,51.86,59.82,0.587,348.781,4,2,4,0.6,76.66,787.922706012746,17.10408352775558,13.043973350754783,13.799902296773238,11.57971869811898,7.528979994066592,7.90694446707582,5.490886037179794,5.927321817651779,3.957694717270285,4.20967103260977,2.7637248559954166,2.889713013665159,5.563451491696996,12.13273413692322,10.30076712495354,348.087684704,24.0,331.6500000000001,16.54437677215604,7.06724099244055,143.29522990894893,2.2969,89.63090000000003,348.78600000000006,2.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,126.0,11.466446624403513,23.733674027155736,24.117007251546223,3.0,10.30076712495354,18.566628839822272,63.032019290180266,30.649678585237126,28.446228178140124,41.32321609799295,80.42,3.6019953281983272,0.9038242970222456,-0.08724836548910586,8.437804211547899,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
N#Cc1ccnc(-n2cnc(Br)n2)c1,66.019,67.265,1.604,250.055,4,0,1,1.611,67.39,498.4279004498959,9.966255326250886,6.9234335272675205,8.509430066382224,6.792024997884274,3.7309716316137647,4.5239699011711165,2.472688815589985,3.1819680302979614,1.5732209183579515,1.9365718450405502,0.9664829244941289,1.2289178572082022,0.0,6.069221312792274,30.996582748144803,248.965007228,14.0,246.027,8.840568693424695,3.55493419261033,88.16009614592156,1.2964799999999999,51.56900000000001,250.059,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,68.0,0.0,0.0,21.99631096641096,2.0,19.74844178534064,0.0,34.95402179713319,19.74844178534064,5.563451491696996,29.39057030543618,67.39,12.68846907281431,0.5431689342403629,0.5715277777777781,5.305072278911564,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCNC(=O)NC(=O)CNC1(C(=O)OC(C)(C)C)CCCC1,0.524,1.912,1.606,327.419,5,3,8,0.38,96.53,437.09652686150383,17.5102254006209,14.582740630161286,14.582740630161286,10.683287738042647,8.245494460312575,8.245494460312575,6.948736115581973,6.948736115581973,3.6225692873748376,3.6225692873748376,2.5104199660619955,2.5104199660619955,19.26246486877803,27.694948798762496,15.950365812018994,327.21580640800005,23.0,298.19300000000004,19.41679457182967,8.28630064892774,137.45524967071174,1.4662999999999997,86.87910000000005,327.4250000000001,3.0,7.0,0.0,0.0,3.0,6.0,0.0,1.0,132.0,0.0,19.765380445542643,40.0336764678499,1.0,15.950365812018994,70.93903297675959,0.0,42.137088404833605,59.79905691339256,0.0,96.53000000000002,7.815850610503613,-1.401621602787919,-0.7924340274958062,-0.517231486730495,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
OC(c1ccccc1)(c1ccccc1)C1CCCN1,58.182,78.925,2.786,253.339,2,2,3,1.66,32.26,477.9730329155891,13.131545744180547,10.919386900145486,10.919386900145486,9.315515146567616,6.884125953042662,6.884125953042662,5.147370712968539,5.147370712968539,3.9923972045904037,3.9923972045904037,2.9946633818841506,2.9946633818841506,30.51330263515859,60.6636706846161,5.316788604006331,253.146664228,19.0,234.19299999999996,12.396686360221295,5.156244998461065,113.65147267981888,2.6745,76.90750000000004,253.34499999999997,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,98.0,0.0,60.6636706846161,30.51330263515859,3.0,5.316788604006331,24.484534885983667,71.7905736680101,17.69312462990124,23.968546229246012,60.6636706846161,32.26,14.83536186696901,0.9723611111111117,0.0,20.012141912320484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
CCN(C(=O)c1cc(C)c(C)[nH]c1=O)[C@H]1COC[C@@H]1O,97.569,99.952,-0.436,280.32,4,2,3,-0.436,78.87,566.7825979263251,14.861442840636295,11.972543213520028,11.972543213520028,9.451596160381719,6.726117867551862,6.726117867551862,5.083470161185126,5.083470161185126,3.751670581741708,3.751670581741708,2.398188276263567,2.398188276263567,11.257379486545457,13.847474399381248,4.9839785209472085,280.14230712,20.0,260.16399999999993,14.742956296138656,5.764391985811964,116.92035582847753,0.21353999999999973,73.86100000000003,280.32399999999996,2.0,6.0,0.0,1.0,2.0,3.0,1.0,1.0,110.0,11.466446624403513,0.0,32.40103015923047,2.0,9.883888251797686,32.917018815968135,33.2410021258279,52.80192292782456,28.539105362004896,10.860904252533432,82.63000000000001,9.849441741202654,1.310242110733183,-0.36907407407407367,1.2036621315192741,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Cc1noc2nc3c(c(C(=O)N4CCC5(CCCN(C)C5=O)C4)c12)CCC3,46.719,70.304,1.319,368.43,4,0,1,1.328,79.54,965.7777936224677,18.75878406613483,15.877560284070352,15.877560284070352,12.999637663974575,9.826644456797585,9.826644456797585,8.301040198460669,8.301040198460669,6.625801238972596,6.625801238972596,5.202313636067794,5.202313636067794,61.71328984447889,23.77122864406877,10.140641778072654,368.18484062799996,27.0,344.2450000000002,16.71331230531428,5.776782893362553,157.23245686443047,2.10442,98.39050000000005,368.4370000000002,0.0,7.0,0.0,2.0,0.0,1.0,2.0,2.0,142.0,11.620676374145214,5.156663257125445,51.01211842894368,5.0,19.94046123977361,45.448666937246685,22.514758973090913,58.43676189889153,52.99258264886679,4.523094936973348,79.54,4.786488887036551,3.4812495013437474,0.19450373204837534,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
O=C(NCCCN1CCN(c2ccccc2F)CC1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)c1ccccc1S2=O,0.5,0.52,4.824,596.714,4,1,8,3.629,92.17,1656.729616059285,29.76057329831844,23.747056977890953,24.56355355881868,20.991203638441373,14.500857267251316,15.650687181512376,10.71384294318846,12.130953233008618,7.959635343741567,9.459795458670472,5.654757103321003,6.999638981030548,44.70805514418588,42.46456947923127,15.116608065707286,596.225740136,43.0,563.4640000000004,28.76438005417703,12.890936106472,252.9326415754045,5.094900000000005,166.5170999999996,596.7280000000003,1.0,7.0,4.0,4.0,1.0,8.0,1.0,1.0,220.0,11.814359458703011,54.59730361615449,60.993598999766846,6.0,10.216698334856808,22.756544979874135,119.5694484115227,60.191706117193405,32.70025046616064,106.85284004642135,72.96000000000001,3.0022484811698376,2.8537042011134535,-0.6890453540085699,28.516374015110795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0
CC1(C)Cc2c(sc3[nH]c(=O)n(C4CCCCC4)c(=O)c23)CO1,3.432,17.121,2.954,334.433,3,1,1,2.954,86.88,868.3164265973384,16.189869965382485,13.607304494850872,14.423801075778599,10.961126976610037,8.391865098709138,9.208361679636864,7.330201777163935,8.435373492686473,5.098960315130395,6.219921088234725,3.908640290661858,5.0212350921258375,36.12388517710234,13.847474399381248,4.9839785209472085,334.13511356399994,23.0,312.26500000000004,15.146698393813207,5.3113479556498175,137.84198875103067,3.107800000000002,91.39970000000002,334.44100000000014,1.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,124.0,5.559266895052008,19.26246486877803,32.25256913693026,4.0,9.551078168738563,70.6221777415819,31.27868334679742,15.152128979722253,62.434022028557564,9.589074368143644,64.09,0.7143967309145882,0.4493325223607971,0.0,0.0488895975056689,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0
O=C(Cn1ncccc1=O)N1Cc2cnc(N3CCOCC3)nc2C1,91.807,99.9,-0.689,342.353,6,0,3,-0.689,91.23,845.7588516209393,17.225403871315223,13.667174989455676,13.667174989455676,12.203509938206668,8.17945306336799,8.17945306336799,6.010700940575214,6.010700940575214,4.360293508843238,4.360293508843238,2.9690230874570647,2.9690230874570647,29.028695233515794,0.0,19.96654858104593,342.144038436,25.0,324.2150000000001,15.702285904615989,6.5951765875062565,143.4096456824626,-0.587699999999999,87.81500000000004,342.35900000000015,0.0,9.0,0.0,2.0,0.0,3.0,1.0,1.0,130.0,5.559266895052007,0.0,6.06636706846161,4.0,24.648351516191116,19.634269217737724,46.13760484581865,56.8588079863936,11.257379486545457,29.320958464221192,93.45,3.924268408531298,1.512864193444135,0.5176083057955355,2.9413359630316975,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COC(=O)CC(c1cc(Cl)c2c(c1)OCO2)c1c(O)cc(C)[nH]c1=O,0.0,0.034,1.675,365.765,6,2,5,1.092,94.09,891.4373023180723,18.13746372257519,13.5900341599601,14.345963105978555,11.901085903164898,7.490011077883381,7.8679755508926075,5.649746521613782,6.056946648354388,3.983345502873344,4.264097241224692,2.84348222024739,3.1171551605256513,0.0,0.0,4.9839785209472085,365.066614912,25.0,349.6410000000001,17.162723905729024,6.67935947047468,147.6531467070438,2.4660199999999994,89.51550000000005,365.76900000000006,2.0,7.0,1.0,2.0,2.0,4.0,0.0,0.0,132.0,5.559266895052008,11.600939890232516,30.68628989677245,3.0,4.9839785209472085,19.262464868778025,50.39636957649243,29.96255105111712,29.159558647329856,22.993638389456653,97.85,10.585554007096666,0.6131615943702593,-0.6707641513395468,4.650364150289746,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
COc1ccc(-c2cc(C(=O)N3CCc4ccccc4C3)n[nH]2)cc1S(=O)(=O)N(C)C,2.866,10.312,2.685,440.515,5,1,5,2.685,103.98,1233.8128399580398,22.17299762850793,17.62300473589584,18.439501316823566,14.806898881569666,9.83407255288996,11.2741358816906,7.565344742411544,9.685600571035527,5.448097602246193,7.284379466298115,3.652755084273306,4.72765796914421,16.289489105919237,18.19910120538483,16.263730685063685,440.1518262480001,31.0,416.33300000000014,21.07693723409079,8.162461943735044,181.04712771161007,2.5341000000000005,116.33500000000004,440.52500000000015,1.0,8.0,2.0,3.0,1.0,5.0,0.0,0.0,162.0,5.907179729351506,24.26546827384644,41.81319288016644,4.0,19.402489338748786,17.86106150435636,65.35176752593533,61.477363964973705,21.615368162314272,53.42642002321065,95.59999999999998,7.045714600655078,3.8530346859871165,0.08972080024314288,14.603088422244303,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
CCC1c2cccn2-c2sc3c(c2CN1C(=O)NCCCOC)CCCC3,1.01,2.9,3.975,387.539,2,1,5,3.975,74.73,810.453850018625,18.802754140504845,16.29253416982894,17.109030750756663,13.24071340286802,10.086327369395365,10.902823950323091,7.4278897277951,8.511511483920762,5.753720211123993,7.087088789886008,4.421534298715008,5.825353593772323,19.26246486877803,16.236695608785215,35.137203160024605,387.19804816799996,27.0,358.3170000000002,18.567620550082616,8.066347436342195,164.86534086704165,4.430400000000004,108.75470000000006,387.54900000000026,1.0,5.0,0.0,2.0,1.0,5.0,0.0,0.0,146.0,0.0,6.923737199690624,56.22111536617628,4.0,14.783797982648164,58.03526417230724,40.02755588048005,35.75955980268293,60.34684269248639,18.3295777085363,46.5,4.435193680994998,4.103579661930582,0.0,4.420162645879187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
CCOC(=O)Cc1c(C)[nH]c2c(-c3ccccc3)cnn2c1=O,78.08,30.02,2.263,311.335,4,1,5,2.263,73.22,909.9734466190846,16.396976746569035,12.997487239902357,12.997487239902357,11.113392202930195,7.420032355028594,7.420032355028594,5.2001840538344855,5.2001840538344855,3.689556178170939,3.689556178170939,2.557506354354176,2.557506354354176,11.126902983393991,30.33183534230805,10.082660329248245,311.126991404,23.0,294.205,15.022975519589668,6.078787707236133,132.27570725264857,2.1036199999999994,86.32270000000004,311.34100000000007,1.0,6.0,1.0,3.0,1.0,4.0,0.0,0.0,118.0,5.559266895052008,30.33183534230805,19.410925891078243,3.0,14.598058222863868,20.268296022307258,58.13986247959041,27.174245475328632,18.18111668623608,41.32321609799295,76.46000000000001,4.170419422398589,3.1470984691448267,-0.4204731798851571,9.701250259041842,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
CC1Cc2cc(-c3ccc(C#N)c(O)n3)ccc2O1,22.029,71.316,3.238,252.268,4,1,1,3.236,66.14,689.030309222031,13.405412915006313,10.421097473288041,10.421097473288041,9.16903509559602,6.072123021109671,6.072123021109671,4.63455684725914,4.63455684725914,3.187353677363647,3.187353677363647,2.2778028754091135,2.2778028754091135,23.297236439603903,31.192059717867725,4.9839785209472085,252.089877624,19.0,240.17699999999996,11.544773496382915,4.286916354265411,110.46244127373632,2.649280000000001,69.84680000000002,252.27299999999997,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,94.0,0.0,0.0,42.81902403369567,3.0,4.9839785209472085,19.448525210364934,41.45873832570204,16.194472303536216,18.050640183084614,30.33183534230805,66.14,18.39919424285631,2.8959332745443866,0.6798458102376758,11.047321846757272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Cc1cccc(OCC(O)Cn2nc(C)c3c(C)onc3c2=O)c1,22.764,46.953,1.675,329.35,5,1,5,1.675,88.16,929.2206216470814,17.26722023457211,13.814564161712648,13.814564161712648,11.452397498181154,7.666732591113245,7.666732591113245,5.8163739810552535,5.8163739810552535,3.7478592127865586,3.7478592127865586,2.6165563415179425,2.6165563415179425,5.563451491696996,31.18920547353706,10.255345065426482,329.137556088,24.0,310.20400000000006,16.197057917220064,6.44545350388092,138.0121701931082,1.7496599999999998,88.21880000000002,329.35600000000005,1.0,7.0,1.0,3.0,1.0,5.0,0.0,0.0,126.0,5.559266895052007,17.289397394048667,38.46739722769208,3.0,14.937148000571668,33.41993439273275,51.636899258390166,32.754523747673595,17.0176269054199,33.58310039489161,90.38,18.8041390236714,1.5475600942190606,1.2321241130949134,7.543642508525369,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
