MLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA4,EState_VSA7,EState_VSA8,ExactMolWt,FractionCSP3,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,RingCount,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA5,SlogP_VSA6,TPSA,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState8,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_NH0,fr_NH1,fr_Ndealkylation2,fr_Nhpyrrole,fr_amide,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_para_hydroxylation
88.24,2.481,311.314,4,2,4,2.324,83.56,1.805891738255112,804.6026220463907,16.233840039752504,12.324005972679599,12.324005972679599,11.147867045540842,7.043737989851299,7.043737989851299,5.066100592000824,5.066100592000824,3.5581644477585592,3.5581644477585592,2.2409599452907076,2.2409599452907076,5.917906046161393,9.184952231746642,17.672739851383895,5.563451491696996,30.33183534230805,25.94092241191814,311.118238288,0.125,23.0,297.20799999999997,14.830970211110094,6.348698317539541,3.230872241569079,131.29080263046092,14.366652966742253,14.366652966742253,0.24643973045123005,0.15576634074199025,0.24643973045123005,-0.5422005962878984,2.748,83.05840000000002,311.32000000000005,2.0,6.0,0.0,0.0,2.0,3.0,4.0,2.0,7.0,4.0,0.0,0.0,116.0,0.0,0.0,10.111325788078153,9.489096855975857,47.5632512875323,34.54377744285596,3.0,20.62413380791181,0.0,12.841643245852017,59.91160888043577,5.316788604006331,26.531313537263316,18.405094737549014,48.53093654769288,83.56,12.127936700544925,15.294040789717993,1.870312281797221,-1.076162907809282,14.059983774449066,1.6905697278911564,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
25.35,7.104,468.375,3,0,6,7.078,39.52,2.0629958117843525,1253.7842755049085,22.827698166887178,18.26491927453194,19.776777166568852,15.439090705625686,9.97831507234878,10.734244018367235,7.384965620984732,8.228601528197323,5.14199583821591,5.679826256712492,3.698855277325299,4.187403366194725,0.0,0.0,0.0,33.889531522458036,84.34072731596615,0.0,467.11673233600004,0.16,32.0,445.2000000000002,22.0585694077172,9.14733509953085,4.014787485126449,197.26314423521686,6.581250818730376,6.581250818730376,0.1608348397188699,0.5153455087013892,0.1608348397188699,0.5153455087013892,6.596300000000005,131.887,468.38400000000024,0.0,5.0,0.0,0.0,3.0,4.0,5.0,0.0,7.0,6.0,0.0,0.0,164.0,0.0,0.0,0.0,4.681802935145185,59.6000821912347,35.89528683400505,4.0,9.780484743446223,0.0,0.0,76.77530438056037,14.373635638450576,38.09542379135567,0.0,66.73003775307771,39.519999999999996,2.024223907155455,6.097710922877736,4.453833949217548,2.183648375923509,21.328746467110467,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
51.609,2.204,172.18,2,0,0,2.204,34.14,2.690389534648589,427.4713488019866,9.422285251880869,7.203247926875856,7.203247926875856,6.198377302757661,4.0629488288431155,4.0629488288431155,3.066308966515398,3.066308966515398,2.1429066593067634,2.1429066593067634,1.4483417997305061,1.4483417997305061,0.0,9.589074368143644,11.566489892729878,0.0,0.0,0.0,172.052429496,0.09090909090909091,13.0,164.11899999999997,7.92396721528191,2.6601182477828544,1.1085425487040885,75.88372370585405,11.541574074074074,11.541574074074074,0.18910709987746413,0.04611111111111099,0.18910709987746413,-0.07620370370370355,2.0119000000000002,48.86000000000002,172.18299999999996,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,64.0,0.0,0.0,9.589074368143644,0.0,24.26546827384644,12.999757306524504,2.0,0.0,0.0,6.923737199690624,47.04149589414358,0.0,11.566489892729878,27.639714551228256,35.91459291074959,34.14,22.954444444444444,0.0,1.550277777777778,-0.12231481481481454,6.894537037037037,1.6628703703703702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
38.746,1.863,380.24,3,3,5,1.905,102.04,2.0653111960445,718.2136211346389,16.98276318419594,12.889853153258096,14.4758496923728,10.863081100704113,6.964438846066815,7.7574371156241675,5.151936595812189,6.067612124603878,3.299017713673018,3.756855478068862,2.339802297144163,3.0265589437379288,11.938294241689578,9.589074368143644,6.544756405912575,21.287008773909967,31.296997140310797,26.230711022902888,379.064386916,0.26666666666666666,23.0,362.1020000000001,17.010981177562417,7.275440097506713,4.557262199672801,141.94713677045445,11.606837223589569,11.606837223589569,0.3183709399570082,0.015619593516419172,0.3183709399570082,-0.8649052109806974,2.069439999999999,90.89580000000002,380.24600000000015,4.0,7.0,0.0,0.0,1.0,2.0,5.0,3.0,8.0,5.0,0.0,0.0,122.0,0.0,6.031114512338072,10.111325788078153,9.77851570501903,15.929943897949348,37.10711151969846,2.0,14.867866772744893,5.733667477162185,26.9369872112064,45.9504482773757,16.367244685174846,21.48937241042814,16.95130748139392,28.999140795981788,102.03999999999999,26.527725904086036,5.369978301186815,8.185293823561112,0.20749255453507864,3.19484726074057,4.484295387653072,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
94.22,1.821,308.374,2,0,2,1.821,40.62,1.928109794911322,802.1095925351187,15.81119030894213,13.124772855371234,13.124772855371234,11.254020195423488,8.369339244070172,8.369339244070172,6.338468608942457,6.338468608942457,4.904814788272229,4.904814788272229,3.7690697784539715,3.7690697784539715,0.0,9.589074368143644,11.466446624403513,67.70183817938121,35.23174507315853,0.0,308.15247788,0.3684210526315789,23.0,288.221,14.246156647513036,5.686925419624618,2.3831493003301816,134.90886927150817,13.122669595616024,13.122669595616024,0.25576580387966824,0.008634259259259647,0.25576580387966824,0.008634259259259647,2.6975000000000007,89.59650000000003,308.3810000000001,0.0,4.0,0.0,2.0,1.0,2.0,3.0,0.0,4.0,2.0,1.0,1.0,118.0,11.466446624403513,0.0,9.589074368143644,0.0,30.33183534230805,31.246737983401033,4.0,9.467009378641833,0.0,32.22804289761662,58.00938597643894,5.559266895052007,28.46370191981849,35.314381539395306,41.192739594841484,42.31,27.497970364071552,0.0,3.4174768518518537,0.08981764928193536,11.441287241748553,2.3757690854119424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
99.99,-0.212,296.349,5,2,4,-0.212,112.25,1.7481072666111843,712.5265784043272,14.164925939000158,11.074077185706491,11.890573766634217,9.554661458305718,6.402724634003486,8.25103625326799,4.874081651321103,6.80913925057086,3.4772207247203717,4.809905811823117,2.563372967831864,3.7456372964094706,10.023291153407584,8.417796984328938,6.041840829147961,18.35834396346828,0.0,25.252702687795164,296.105544752,0.5454545454545454,20.0,280.228,13.25267274688672,4.983609746593633,2.456569287810225,116.2354652941629,11.682665553875871,11.682665553875871,0.2110160459454169,0.029688208616780676,0.2110160459454169,-3.1473428051776273,0.1888000000000002,74.74520000000003,296.35600000000005,2.0,8.0,0.0,1.0,0.0,2.0,6.0,2.0,9.0,4.0,1.0,1.0,108.0,0.0,0.0,0.0,23.36973254717056,0.0,12.841643245852019,3.0,24.241130075085067,0.0,18.88348407499998,12.654640149529083,5.316788604006331,58.04604988389853,12.841643245852019,12.654640149529083,103.87,15.2368170377719,3.1893055555555554,1.3243459860796176,0.6461583522297809,-0.029688208616780676,1.1176839254220208,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.293,4.623,333.311,4,1,3,4.61,63.59,2.010868557360863,921.4653250562092,17.482763184195935,13.232148877786017,13.232148877786017,11.219365256252168,7.171185232415884,7.171185232415884,5.494159194357098,5.494159194357098,3.410061983983177,3.410061983983177,2.320908024858989,2.320908024858989,11.870226512291936,13.171245143024459,17.59060655682145,22.709970769471862,32.046575604766076,25.252702687795164,333.120130108,0.25,24.0,319.20500000000004,16.100647434580065,5.699250987857884,3.266771385307385,135.5549906310554,12.847575332320726,12.847575332320726,0.4330491205839196,0.15516439909297075,0.29254869651289506,-4.539865667558219,4.107460000000002,84.0657,333.31700000000006,1.0,5.0,0.0,0.0,1.0,3.0,5.0,1.0,8.0,2.0,0.0,0.0,124.0,0.0,6.176298517443475,5.316788604006331,19.935914083788834,11.629818560158606,38.970312804456704,3.0,19.935914083788834,0.0,26.947510116515346,46.910703750088814,5.316788604006331,19.935914083788834,22.64523547624238,24.26546827384644,63.59,16.047268938439572,3.5508296327790374,1.6801280878513027,-0.03169978793986705,6.589357154656577,5.244588978142751,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
90.675,3.264,279.125,3,0,2,4.262,43.6,2.1081986282615683,693.8688342933758,12.535169427003234,9.215991724342592,10.727849616379501,8.754020195423491,5.319254202636536,6.07518314865499,3.836902935790723,4.552929110691356,2.649881603097542,3.15908047975155,1.8320177638427528,2.2439686399313308,0.0,0.0,5.153109816892792,5.563451491696996,34.898934990099406,15.181342137549283,278.012601616,0.08333333333333333,18.0,271.06600000000003,11.44095768771021,4.55251036081936,1.9355553810670756,113.18816584431006,6.048666085775873,6.048666085775873,0.17911823392745432,0.26501081296716267,0.17911823392745432,0.26501081296716267,3.181400000000001,70.88700000000001,279.13,0.0,4.0,0.0,0.0,1.0,3.0,4.0,0.0,6.0,2.0,0.0,0.0,90.0,0.0,0.0,0.0,4.9839785209472085,53.53371512277308,5.563451491696996,3.0,19.74844178534064,0.0,6.544756405912575,52.528826542555166,0.0,19.74844178534064,5.563451491696996,36.65915541707259,43.6,4.219265400604686,8.112079186612918,2.438813775510205,0.0,10.030212112622827,0.665756172839506,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
20.53,1.919,353.344,3,2,3,1.974,100.88,1.9171411242499605,931.5566747056605,17.482763184195935,12.291801150074342,13.108297731002068,11.27569413038242,6.955407872168408,8.438571119762802,5.263609870016326,6.914433996262257,3.676050703487406,5.072365597752379,2.58743720727012,3.7271594155071903,32.58433082335522,21.9931642637504,5.687386274683562,17.696185628620217,0.0,4.722094864452088,353.06456871600005,0.13333333333333333,24.0,340.2460000000001,16.18741553860231,5.749714335616837,2.895800167060977,136.48044786435705,13.683777622823438,13.683777622823438,0.3187754894302313,0.18401077097505714,0.3187754894302313,-4.2840168204627505,2.2068000000000003,84.2419,353.3500000000001,3.0,6.0,0.0,1.0,2.0,2.0,3.0,2.0,9.0,3.0,0.0,0.0,126.0,10.023291153407584,6.031114512338072,9.622004595302567,21.9931642637504,0.0,48.382475525392664,3.0,0.0,5.733667477162185,11.316305098443785,53.59609558455845,15.355672072464753,20.993667902579585,5.563451491696996,41.293685886287435,92.5,11.890599456018343,0.0,6.771230258041468,-1.9094519151783755,6.108881591355836,0.40217723622710966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
0.152,6.121,533.617,6,0,7,6.122,75.47,1.5439853261636771,1793.3939260787263,27.379739930764956,23.043183570178165,23.043183570178165,19.584049995768545,13.969935404151775,13.969935404151775,10.48271454225037,10.48271454225037,8.248752754333067,8.248752754333067,6.501981916443901,6.501981916443901,0.0,4.794537184071822,5.969305287951849,70.24553950897942,38.24341917637915,28.832567921637793,533.231456472,0.30303030303030304,40.0,502.38000000000045,24.636541474920673,9.662462759118538,3.7512973005345107,232.27220720446672,13.573066962613005,13.573066962613005,0.3401340031018223,0.29391153315461716,0.3401340031018223,-0.3511327544386156,6.217120000000007,154.48349999999968,533.6280000000004,0.0,7.0,1.0,1.0,2.0,5.0,7.0,0.0,7.0,6.0,0.0,0.0,202.0,0.0,5.969305287951849,4.9839785209472085,9.77851570501903,12.13273413692322,80.13212908555832,7.0,14.53505668968577,0.0,46.07551729699787,82.30307500732926,9.473725907600098,40.82792344794099,51.78075796317336,48.661413050844345,75.47,23.52320608092194,2.0619265656892267,9.662292427081807,1.3258310798833821,14.332502550885902,5.383382131447706,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0
0.02,3.963,315.82,2,0,3,3.963,58.95,1.5940721484789442,805.467437214842,14.396976746569035,11.583518996673442,13.155944523619624,10.203509938206668,6.970000061522482,8.164461115459435,5.4050212161264,7.009629742086929,3.8567605565767917,5.129605363709897,2.7985574671166047,4.1680242352425205,0.0,0.0,6.041840829147961,12.841643245852019,22.215432384693,36.287887281838096,315.05969612800004,0.25,21.0,301.717,13.043617404621415,4.9664189269683,2.2833479959363645,131.77003977088276,5.9282430717506855,5.9282430717506855,0.09563032223982586,0.2629817544301667,0.09563032223982586,0.2629817544301667,4.367900000000002,86.00800000000002,315.829,0.0,3.0,1.0,0.0,1.0,3.0,4.0,0.0,5.0,3.0,0.0,0.0,106.0,0.0,0.0,4.681802935145185,4.9839785209472085,35.866408164078955,12.487188691387619,4.0,14.76446326439343,0.0,25.807221274690605,57.13001111306497,0.0,14.76446326439343,28.413800411089646,36.6591554170726,30.71,6.234839152739285,6.125565588762289,3.8664730798791647,0.0,8.804925009488883,2.142647234819854,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
1.866,2.449,325.201,3,2,6,2.447,56.59,2.334890019304361,547.9570442978259,13.664925939000156,10.589104106889927,12.175100646004632,9.257550155273627,6.279414232201154,7.072412501758507,4.2688204200578665,5.123157319232387,2.9363685734148004,3.57627070100025,1.9998997558054976,2.4700911279738653,0.0,0.0,13.213763929025836,21.193507225748498,35.23174507315853,20.913922418896558,324.04733988400005,0.35714285714285715,19.0,308.07,14.243572651182886,6.840573389179323,3.4341926356332726,120.37327498439846,9.123988095238095,9.123988095238095,0.12887185848487492,0.07054071397077366,0.12887185848487492,0.07054071397077366,2.1784,80.44460000000002,325.206,2.0,4.0,0.0,0.0,1.0,2.0,4.0,2.0,5.0,6.0,0.0,0.0,102.0,0.0,0.0,0.0,4.9839785209472085,12.13273413692322,40.549866726260184,2.0,4.9839785209472085,0.0,6.4208216229260096,34.80455485814046,4.899909730850478,41.50031005147961,6.4208216229260096,34.80455485814046,56.59,6.614169028722601,19.126427061578127,0.9092020975056692,0.8212037037037041,9.91941947302337,1.4060395801839256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.11,4.666,404.501,3,2,3,4.523,67.42,1.845109465632273,1064.5464776977087,21.629027554137906,18.180410318092065,18.180410318092065,14.18067232942288,10.276927435742362,10.276927435742362,9.131162981848309,9.131162981848309,6.093020590782641,6.093020590782641,4.38994654654357,4.38994654654357,0.0,9.589074368143644,23.209381532861528,34.62918950711523,12.13273413692322,50.46126014369837,404.20999275599996,0.36,30.0,376.2860000000002,20.20327947610741,7.311644481655668,3.601579127108805,177.06779327028468,13.27510543532279,13.27510543532279,0.337341791051448,0.09082039299752154,0.337341791051448,-0.37140295277380386,5.311940000000004,118.73190000000004,404.5100000000002,2.0,5.0,1.0,1.0,2.0,2.0,5.0,2.0,5.0,2.0,0.0,0.0,156.0,0.0,5.969305287951849,4.794537184071822,4.794537184071822,25.980208536304467,66.63910924064147,4.0,0.0,5.41499046939678,46.57843287376248,69.92215222068275,10.633577208012662,18.862347775594323,59.77930162524103,47.66834625389476,67.43,25.10443430036646,7.182235710450898,7.4577753789159935,-0.21441735606598455,11.269348803736879,8.45108239202643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0
31.64,3.646,376.087,1,2,2,3.646,55.12,2.1264762585389034,456.54962055812393,13.120955864630139,10.009112219173561,13.18110529740297,8.575387400469408,6.130636006737762,7.716632545852467,4.657243169912269,6.427255597878479,3.279325079145317,4.393250175326345,2.282700834364186,3.507940724961769,0.0,4.794537184071822,5.907179729351506,21.787082277516845,6.06636706846161,37.17667639990503,373.962937332,0.46153846153846156,18.0,359.96400000000017,13.871853541028633,6.062437809024976,3.2615412710007297,123.76653695869126,12.205393046107332,12.205393046107332,0.25316906934470595,0.08203703703703691,0.25316906934470595,-0.08203703703703691,3.856300000000002,80.59360000000002,376.09200000000027,3.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0,2.0,0.0,1.0,98.0,5.907179729351506,0.0,4.794537184071822,0.0,35.192408766727375,40.90432128072459,2.0,5.316788604006331,0.0,38.14594894377801,26.641624660285043,11.050456081168516,11.949020558499466,42.462096790398874,21.078173168588048,55.120000000000005,12.205393046107332,3.0698148148148148,6.950574373267826,-0.08203703703703691,3.896979324137062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21.945,4.164,346.429,3,0,3,4.163,53.46,2.0263478277628515,1081.4095498186525,18.421920772951363,15.724733457327131,15.724733457327131,12.452397498181154,8.61689283095672,8.61689283095672,6.6732735926686315,6.6732735926686315,4.660132970952953,4.660132970952953,3.4881705770159557,3.4881705770159557,0.0,0.0,0.0,45.15345272916839,66.3841719471691,35.450678524828994,346.190594704,0.25,26.0,324.26200000000006,16.32555642020435,5.981455945995728,2.5419449646456562,152.24909668055474,4.977445200302343,4.977445200302343,0.09971409228945227,0.9562093726379441,0.09971409228945227,0.9562093726379441,3.5985600000000026,102.17900000000004,346.4380000000001,0.0,6.0,0.0,0.0,1.0,4.0,6.0,0.0,6.0,3.0,0.0,0.0,132.0,0.0,0.0,9.36360587029037,4.681802935145185,18.19910120538483,32.903945735995094,4.0,29.34145423033867,14.09534396535438,20.771211599071872,59.67682996692812,0.0,29.34145423033867,16.95130748139392,42.7255224855342,53.46,0.0,13.989138007054674,8.293508912824391,0.0,10.214801167380532,6.174003842277651,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.65,5.889,395.493,2,0,3,5.889,37.38,1.6578779377679709,1082.3606354899373,20.553830996061407,17.011904363012107,17.011904363012107,14.695107211334257,10.79773396466269,10.79773396466269,8.495203312782083,8.495203312782083,6.695224874984479,6.695224874984479,5.223325029271371,5.223325029271371,0.0,9.589074368143644,17.105415145113223,18.52902952053558,77.69631455238982,6.06636706846161,395.18852904000005,0.25925925925925924,30.0,370.3020000000002,18.80497554393658,7.564707004061709,3.055949739386188,176.90128612442697,13.561620291635174,13.561620291635174,0.257827024199383,0.02073134500713847,0.257827024199383,-0.03670481386999214,5.779900000000004,119.19800000000004,395.5020000000003,0.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,150.0,5.907179729351506,0.0,9.589074368143644,0.0,79.92613555339413,36.60419594293384,5.0,0.0,0.0,37.51909858402683,101.11657785678895,4.899909730850478,18.23518108162902,63.94698844956169,78.86277189000094,37.38,28.886658871882087,0.0,3.9092903727849166,-0.04279512576635569,24.776677116649385,0.6618491748551272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0
59.471,1.879,271.275,5,2,4,1.783,92.26,2.124905556138343,792.5558938641225,13.94938298937633,10.8817520065592,10.8817520065592,9.792024997884276,6.325807666434767,6.325807666434767,4.268172466260213,4.268172466260213,2.8046907553389646,2.8046907553389646,1.8877850133310303,1.8877850133310303,0.0,4.794537184071822,11.075967612668268,11.984273114623004,31.18920547353706,25.37870575415136,271.10692465600005,0.23076923076923078,20.0,258.176,12.339759456629707,5.11970776476271,2.132877720892501,113.56471501164646,11.900436901612498,11.900436901612498,0.28085528914969526,0.19509970500545926,0.28085528914969526,-0.32958834614092525,1.4969999999999999,73.52640000000002,271.28,2.0,7.0,0.0,0.0,1.0,3.0,5.0,2.0,7.0,4.0,0.0,0.0,102.0,5.559266895052007,0.0,4.794537184071822,10.082660329248245,24.26985643226871,18.55355575984923,3.0,25.37870575415136,0.0,13.344558822616634,34.61927235297027,10.296129848852056,31.985587718664277,13.344558822616634,29.060005457918262,96.54999999999998,18.919709624590578,9.86231100233941,0.9521730127236088,1.1153495842781558,7.436225355883094,2.6390510640920994,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
2.665,3.152,326.39,3,2,6,3.152,67.42,2.1581286432392575,728.0567690416358,17.526733258565955,14.128004075284771,14.128004075284771,11.562080607913938,7.906805440715786,7.906805440715786,5.394197044880183,5.394197044880183,3.6826661010001756,3.6826661010001756,2.3021770408801108,2.3021770408801108,6.103966387748303,9.589074368143644,11.814359458703011,5.563451491696996,38.112942673227685,10.633577208012662,326.163042564,0.2631578947368421,24.0,304.22,17.532554434128176,8.150418267949185,4.12959534156174,141.57940592314776,12.554675925925926,12.554675925925926,0.264948044238145,0.25113828234589386,0.264948044238145,-0.6353297430083149,3.1507200000000015,94.34790000000005,326.3960000000001,2.0,5.0,0.0,0.0,2.0,2.0,3.0,2.0,5.0,6.0,0.0,0.0,126.0,11.814359458703011,0.0,9.589074368143644,0.0,37.255572541998674,37.10711151969846,2.0,5.316788604006331,0.0,26.37226241005556,59.65783953108687,15.37044016181271,24.965997829128504,29.265998990082444,48.53093654769288,67.42999999999999,24.451837994890845,5.355644022467164,1.849341897380318,0.14811404821596097,14.438877229355674,3.813511713888698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0
71.23,0.748,355.345,5,3,5,0.748,119.75,1.6924263612922303,863.630328918267,18.681433796945207,13.944500656212497,13.944500656212497,12.456728795830726,7.813124304024304,7.813124304024304,5.672573021170693,5.672573021170693,3.787470536697974,3.787470536697974,2.469158567440051,2.469158567440051,17.980451405051657,14.383611552215466,17.89145284397451,0.0,0.0,15.37044016181271,355.11682064400003,0.16666666666666666,26.0,338.21400000000006,17.27878542662501,7.138080512293084,3.745111469342753,148.82359068178528,12.168159258703993,12.168159258703993,0.3374837508028984,0.18243890148652064,0.3374837508028984,-1.0100197887797104,1.7836999999999996,94.92830000000002,355.3500000000001,4.0,8.0,0.0,1.0,2.0,2.0,6.0,3.0,8.0,4.0,0.0,0.0,134.0,5.907179729351506,5.969305287951849,9.589074368143644,4.794537184071822,0.0,42.46456947923127,3.0,0.0,0.0,12.524788010674312,48.02802097092827,21.104107638974895,30.997428675680695,16.77881029869483,42.46456947923127,119.75,35.92031715723694,5.329332040297499,7.451866390305419,-1.0398180850367893,11.15878664563171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0
87.73,4.667,343.403,6,1,7,4.665,110.29,1.8132231268444468,769.9216842952011,16.77781011412252,13.391914430902274,14.20841101183,11.779519543128238,7.577851646771636,8.457504458026532,4.619114808338901,5.477217660196919,2.9337255419675,3.69144660877216,1.9495055757616742,2.662818812269923,0.0,0.0,12.020929679173673,11.257379486545457,49.55937251215521,25.252702687795164,343.110295784,0.25,24.0,326.27600000000007,16.1295674675377,7.69084500867592,3.9619618382155344,143.30126782603082,5.346516324517768,5.346516324517768,0.3239251996461119,0.22063793122595432,0.3239251996461119,0.22063793122595432,3.536100000000002,92.99770000000004,343.41200000000015,1.0,7.0,0.0,0.0,1.0,3.0,8.0,1.0,8.0,7.0,0.0,0.0,124.0,0.0,12.020929679173673,5.316788604006331,4.9839785209472085,30.33183534230805,13.847474399381248,3.0,19.935914083788834,0.0,13.847474399381248,35.711898112773966,14.790514511606428,33.14967801281467,13.847474399381248,35.711898112773966,82.05,17.06366632378898,5.739950318090199,1.9534044947690334,0.33876081296716243,10.415129644892556,4.656010929883932,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
77.16,2.244,260.312,3,2,4,2.141,78.4,2.225311166660952,637.2061662272581,13.010225400620904,9.49824756328785,10.314744144215577,8.59415358003036,5.3129488288431155,6.796112076437507,3.6595767936788235,5.341979035088339,2.3523970302982957,3.718017881644034,1.4566827397330784,2.476553565385082,10.023291153407584,8.417796984328938,10.731103261275045,0.0,6.06636706846161,4.722094864452088,260.061948624,0.0,18.0,248.22199999999995,12.320424203791186,5.0142316207494275,2.7520258816308716,105.84942851524555,11.96396589191232,11.96396589191232,0.26254640298420484,0.13939531368102775,0.26254640298420484,-3.6822014361300055,1.9904699999999997,70.03420000000003,260.31800000000004,2.0,4.0,0.0,0.0,2.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,92.0,10.023291153407584,0.0,10.131378470243611,8.417796984328938,48.53093654769288,12.13273413692322,2.0,4.722094864452088,0.0,4.895483475517775,66.2271221763131,4.722094864452088,14.253416770086208,5.563451491696996,65.55915416013387,70.02000000000001,0.1441491874527594,7.744347127739985,0.5250056689342406,-0.13939531368102775,16.652477796674223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,3.088,437.76,3,1,5,3.088,103.1,2.0728096118195043,836.2979670461878,17.198306133819763,12.338242120972405,16.313160767961016,10.696414434037447,6.476080799450956,9.903603451745903,4.851101306496566,9.99304064541661,2.9780477688801668,7.185202154173417,1.7883878953885464,5.418567931529653,15.930470882759089,13.212334168400758,10.753935583434654,21.20545336092797,12.990104268152233,21.24673250195568,435.931774088,0.21428571428571427,23.0,423.656,18.40925507806944,7.311643592083117,4.542725721595483,151.9914367323522,12.3544499735496,12.3544499735496,0.2523064024347068,0.17411417769161908,0.2523064024347068,-3.6943073270975053,3.731620000000003,96.65350000000002,437.76800000000003,1.0,5.0,0.0,0.0,1.0,2.0,4.0,1.0,9.0,5.0,0.0,0.0,124.0,10.023291153407584,0.0,4.794537184071822,8.417796984328938,17.667306958694127,52.6826008631834,2.0,4.305215991296234,0.0,11.132916377212704,44.704335365583084,5.316788604006331,32.222621093566445,5.563451491696996,38.32742973766685,66.48,12.061496283698665,3.0226190163852507,1.4193516658338994,-0.46069456254724117,8.360359657177838,1.5823894892261943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
